address_found,suburb,postcode,END_LATITUDE,END_LONGITUDE
"Kahn Automobiles, 377, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496537,-0.205953
"University College London, Cartwright Gardens, Saint Pancras, London Borough of Camden, London, Greater London, England, WC1H 9EH, United Kingdom",Saint Pancras,WC1H 9EH,51.524834,-0.132439
"47, Rochester Road, Kentish Town, London Borough of Camden, London, Greater London, England, NW1 9QA, United Kingdom",Kentish Town,NW1 9QA,51.545423,-0.141347
"Saunders Street, Kennington Cross, Lambeth, London Borough of Lambeth, London, Greater London, England, SE11 6BD, United Kingdom",Lambeth,SE11 6BD,51.492495,-0.114209
"No 1 Coffee London, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.493984,-0.236524
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495816,-0.206357
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495565,-0.205969
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495657,-0.206115
"Hopton Street, Bankside, The Borough, London Borough of Southwark, London, Greater London, England, SE1 9JH, United Kingdom",The Borough,SE1 9JH,51.508564,-0.102113
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495735,-0.206228
"Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.494019,-0.236404
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.49575,-0.206145
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495631,-0.20633
"Barclays, 35, Notting Hill Gate, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3JR, United Kingdom",Notting Hill,W11 3JR,51.509195,-0.19512
"Nevern Mansions, 27A, Nevern Square, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9TH, United Kingdom",Earl's Court,SW5 9TH,51.491093,-0.197125
"Bloomsbury Square Car Park, Bloomsbury Square, Saint Giles, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1A 2LP, United Kingdom",Bloomsbury,WC1A 2LP,51.519245,-0.123593
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495954,-0.206248
"H Lloyd Chemist, 382, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496313,-0.206831
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495656,-0.206221
"Bessborough Gardens, Millbank, London, Greater London, England, SW1V 2JQ, United Kingdom",Millbank,SW1V 2JQ,51.488773,-0.129717
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495695,-0.206347
"185, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6SG, United Kingdom",Kensington,W8 6SG,51.50001,-0.195533
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495645,-0.20641
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495832,-0.206222
"Fairfax Place, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HW, United Kingdom",Kensington,W14 8HW,51.497613,-0.208507
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495593,-0.206191
"Brewdog Paddington, Unit 1, Harbet Road, Paddington, London, Greater London, England, W2 1JX, United Kingdom",Paddington,W2 1JX,51.518901,-0.169741
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495832,-0.206195
"Quill Street, Brentham Garden Suburb, Park Royal, London Borough of Ealing, London, Greater London, England, W5 1DN, United Kingdom",Park Royal,W5 1DN,51.534139,-0.296156
"Derry and Toms Building, Derry Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 5HF, United Kingdom",Kensington,W8 5HF,51.50131,-0.192176
"Ornan Road, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4QD, United Kingdom",Belsize Park,NW3 4QD,51.551902,-0.166996
"Monarch House, 239, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6SN, United Kingdom",Kensington,W8 6SN,51.499139,-0.198193
"76, Randolph Avenue, Maida Vale, London, Greater London, England, W9 1BG, United Kingdom",Maida Vale,W9 1BG,51.526493,-0.181802
"Hansard Mews, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 4XX, United Kingdom",Notting Hill,W11 4XX,51.503754,-0.216038
"Bartholomew Road, Kentish Town, London Borough of Camden, London, Greater London, England, NW1 9QA, United Kingdom",Kentish Town,NW1 9QA,51.545702,-0.141498
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495699,-0.205884
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495667,-0.206252
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495774,-0.206308
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495732,-0.206374
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495623,-0.20633
"Ravenscourt Road, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UH, United Kingdom",Hammersmith,W6 0UH,51.494328,-0.23656
"Wandsworth, London Borough of Wandsworth, London, Greater London, England, SW18 1DG, United Kingdom",Wandsworth,SW18 1DG,51.46266,-0.188832
"Trinity House, 377, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496423,-0.206338
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.49548,-0.20626
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495695,-0.206341
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495706,-0.206374
"Malet Street, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1E 7JN, United Kingdom",Bloomsbury,WC1E 7JN,51.522769,-0.131644
"Trinity House, 377, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496552,-0.20605
"1, Bessborough Gardens, Millbank, London, Greater London, England, SW1V 2JQ, United Kingdom",Millbank,SW1V 2JQ,51.488942,-0.129857
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.49549,-0.206345
"Buckingham Palace Road, Belgravia, London, Greater London, England, SW1W 9TB, United Kingdom",Belgravia,SW1W 9TB,51.491003,-0.149727
"Belushi's, 15, Shepherds Bush Green, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 8PH, United Kingdom",Shepherd's Bush,W12 8PH,51.504156,-0.21795900000000001
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495811,-0.205923
"Viceroy Court, 58 - 74, Prince Albert Road, St. John's Wood, Camden Town, City of Westminster, Greater London, England, NW8 7PS, United Kingdom",St. John's Wood,NW8 7PS,51.533928,-0.165788
"Gaby's Deli, 30, Charing Cross Road, Seven Dials, Bloomsbury, London, Greater London, England, WC2H 0DB, United Kingdom",Bloomsbury,WC2H 0DB,51.511257,-0.128397
"South Lambeth Road, Vauxhall, London Borough of Lambeth, London, Greater London, England, SW8 1SR, United Kingdom",Vauxhall,SW8 1SR,51.485085,-0.122454
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495546,-0.206207
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495799,-0.206268
"1, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.493962,-0.236369
"Platform 2, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555243,-0.165903
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496273,-0.20674
"The Royal Quarter Cafe, 70, Buckingham Gate, Victoria, London, Greater London, England, SW1E 6AL, United Kingdom",Victoria,SW1E 6AL,51.499213,-0.138465
"Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8BW, United Kingdom",Kensington,W14 8BW,51.495472,-0.205846
"Rosary Catholic Primary School, 238, Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2AE, United Kingdom",Belsize Park,NW3 2AE,51.551787,-0.166719
"Magnet, 245/249, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6SN, United Kingdom",Kensington,W8 6SN,51.499136,-0.198615
"Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.49405,-0.236315
"Banham Security, 235, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6SN, United Kingdom",Kensington,W8 6SN,51.49924,-0.197802
"Torrington Place, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1E 6EG, United Kingdom",Bloomsbury,WC1E 6EG,51.522694,-0.131918
"Birkbeck, University of London, Torrington Place, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1E 7LE, United Kingdom",Bloomsbury,WC1E 7LE,51.522712,-0.131505
"Apollo Theatre, 31, Shaftesbury Avenue, Saint Giles, Bloomsbury, London, Greater London, England, W1D 7ES, United Kingdom",Bloomsbury,W1D 7ES,51.511733,-0.133272
"Hansard Mews, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 4XX, United Kingdom",Notting Hill,W11 4XX,51.503778,-0.216125
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495617,-0.206096
"Random House, 20, Vauxhall Bridge Road, Millbank, London, Greater London, England, SW1V 2SA, United Kingdom",Millbank,SW1V 2SA,51.489835,-0.131848
"Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8BW, United Kingdom",Kensington,W14 8BW,51.495785,-0.205257
"Nevern Mansions, 27A, Nevern Square, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9TH, United Kingdom",Earl's Court,SW5 9TH,51.49118,-0.197144
"32, Notting Hill Gate, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3HX, United Kingdom",Notting Hill,W11 3HX,51.509464,-0.194456
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495531,-0.206184
"Buckingham Green, 65, Buckingham Gate, Westminster, Victoria, London, Greater London, England, SW1E 6AT, United Kingdom",Victoria,SW1E 6AT,51.498113,-0.136035
"Nevern Mansions, 42, Warwick Road, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9TJ, United Kingdom",Earl's Court,SW5 9TJ,51.49122,-0.197561
"Howland Street, Fitzrovia, London Borough of Camden, London, Greater London, England, W1T 4TN, United Kingdom",Fitzrovia,W1T 4TN,51.522093,-0.136125
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495773,-0.206227
"110, Philbeach Gardens, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9EZ, United Kingdom",Earl's Court,SW5 9EZ,51.490567,-0.197286
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495677,-0.206294
"14, David Mews, Marylebone, London, Greater London, England, W1U 6NT, United Kingdom",Marylebone,W1U 6NT,51.521465,-0.15638
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495733,-0.20632
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495753,-0.206159
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495679,-0.20641
"Astley House, 15-35, Notting Hill Gate, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3JQ, United Kingdom",Notting Hill,W11 3JQ,51.509166,-0.195103
"6, Burnsall Street, Chelsea, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW3 3ST, United Kingdom",Chelsea,SW3 3ST,51.488666,-0.16628
"Core Collective, 45, Phillimore Walk, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 7RE, United Kingdom",Kensington,W8 7RE,51.499815,-0.19796
