address_found,suburb,postcode,START_LATITUDE,START_LONGITUDE
"Perkins, 171, Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4QT, United Kingdom",Belsize Park,NW3 4QT,51.550165,-0.164433
"Royal Free Hospital, Pond Street, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2QG, United Kingdom",Belsize Park,NW3 2QG,51.552718,-0.166091
"South End Road, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2QE, United Kingdom",Belsize Park,NW3 2QE,51.554391,-0.165469
"3, Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.496983,-0.207632
"Blades Hotel, 122, Belgrave Road, Pimlico, London, Greater London, England, SW1V 2BL, United Kingdom",Pimlico,SW1V 2BL,51.489703,-0.136743
"Holland Gardens, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HT, United Kingdom",Kensington,W14 8HT,51.498957,-0.21007
"Beeston Place, Victoria, London, Greater London, England, SW1W 0JJ, United Kingdom",Victoria,SW1W 0JJ,51.498089,-0.145672
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495936,-0.205966
"60, Holland Park Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NA, United Kingdom",Kensington,W14 8NA,51.497727,-0.204838
"Mimmo La Bufala, 45a, South End Road, Vale of Health, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2QB, United Kingdom",Belsize Park,NW3 2QB,51.555336,-0.166359
"Penn Court, 12-14, North End Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 0SH, United Kingdom",West Kensington,W14 0SH,51.49463,-0.210831
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.49577,-0.206293
"Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.49629,-0.207132
"M&S Foodhall, 10, Pond Street, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2PS, United Kingdom",Belsize Park,NW3 2PS,51.554125,-0.165276
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495664,-0.206161
"Cureton Street, Millbank Estate, Millbank, London, Greater London, England, SW1P 4EH, United Kingdom",Millbank,SW1P 4EH,51.490424,-0.129962
"The Hand and Flower, 1, Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XJ, United Kingdom",West Kensington,W14 8XJ,51.496095,-0.208182
"Holland Park, Holland Park Avenue, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3RB, United Kingdom",Notting Hill,W11 3RB,51.507073,-0.206115
"55, Millbank, London, Greater London, England, SW8 2LQ, United Kingdom",Millbank,SW8 2LQ,51.489454,-0.128168
"3, Rutland Gate, Knightsbridge, London, Greater London, England, SW7 1BL, United Kingdom",Knightsbridge,SW7 1BL,51.501644,-0.168021
"Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XJ, United Kingdom",West Kensington,W14 8XJ,51.496188,-0.207889
"Leicester Court, Chinatown, City of Westminster, Greater London, England, WC2H 7AR, United Kingdom",Chinatown,WC2H 7AR,51.511572,-0.129373
"Giacobazzi's, 150, Fleet Road, Maitland Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2QX, United Kingdom",Belsize Park,NW3 2QX,51.553957,-0.164304
"16, Lisgar Terrace, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8SJ, United Kingdom",West Kensington,W14 8SJ,51.493953,-0.207654
"Ravenscourt Road, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UH, United Kingdom",Hammersmith,W6 0UH,51.49425,-0.236442
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495767,-0.206005
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495947,-0.206573
"Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XJ, United Kingdom",West Kensington,W14 8XJ,51.495977,-0.207648
"29, Kensington Place, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 7PT, United Kingdom",Notting Hill,W8 7PT,51.507386,-0.197679
"Shepherds Bush Green, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 8ND, United Kingdom",Shepherd's Bush,W12 8ND,51.504139,-0.217667
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555322,-0.166061
"Bridgeman House, 1, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495772,-0.204849
"Lollard Street, Ethelred Estate, Lambeth, London Borough of Lambeth, London, Greater London, England, SE11 6BD, United Kingdom",Lambeth,SE11 6BD,51.492914,-0.115059
"Hampstead Green, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2PN, United Kingdom",Belsize Park,NW3 2PN,51.553768,-0.165969
"Bessborough Gardens, Millbank, London, Greater London, England, SW1V 2JQ, United Kingdom",Millbank,SW1V 2JQ,51.488745,-0.129898
"1, Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.496703,-0.207381
"Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XJ, United Kingdom",West Kensington,W14 8XJ,51.496133,-0.208093
"Douglas Houghton House, 223, Vauxhall Bridge Road, Victoria, London, Greater London, England, SW1V 1EL, United Kingdom",Victoria,SW1V 1EL,51.493873,-0.140481
"Richmond Way, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 8LY, United Kingdom",Shepherd's Bush,W12 8LY,51.504194,-0.217478
"Wolfe House, 389, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495798,-0.206609
"Fraser Residence Prince of Wales Terrace, 2-14, Prince of Wales Terrace, South Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 5PQ, United Kingdom",South Kensington,W8 5PQ,51.501912,-0.185868
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555319,-0.165898
"13, Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XJ, United Kingdom",West Kensington,W14 8XJ,51.495902,-0.20869
"26, Ilchester Place, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8LT, United Kingdom",Kensington,W14 8LT,51.500421,-0.202538
"Kensington High Street/Kensington Church St., Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 5SE, United Kingdom",Kensington,W8 5SE,51.502081,-0.191153
"Uxbridge Road, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 8ND, United Kingdom",Shepherd's Bush,W12 8ND,51.504505,-0.218231
"The Panoramic, 152, Grosvenor Road, Millbank, London, Greater London, England, SW1V 3JL, United Kingdom",Millbank,SW1V 3JL,51.488387,-0.129615
"Ravenscourt Road, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UH, United Kingdom",Hammersmith,W6 0UH,51.494368,-0.2367
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NS, United Kingdom",Kensington,W14 8NS,51.497026,-0.204843
"Newman & Son, 4, Constantine Road, Maitland Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2NG, United Kingdom",Belsize Park,NW3 2NG,51.554178,-0.164745
"Old Court House, 24, Old Court Place, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 4PL, United Kingdom",Kensington,W8 4PL,51.502232,-0.190357
"Belsize Park, Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4QL, United Kingdom",Belsize Park,NW3 4QL,51.55021,-0.164579
"Regent's Park Barracks, Park Village Mews, Chalk Farm, London Borough of Camden, London, Greater London, England, NW1 4AP, United Kingdom",Chalk Farm,NW1 4AP,51.533064,-0.145774
"26, Kensington Church Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 4EP, United Kingdom",Kensington,W8 4EP,51.502727,-0.191283
"Torrington Place, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1E 7HY, United Kingdom",Bloomsbury,WC1E 7HY,51.522962,-0.131224
"High Holborn, Seven Dials, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1V 6PJ, United Kingdom",Bloomsbury,WC1V 6PJ,51.516243,-0.124551
"Oracare Dental, 244, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6DN, United Kingdom",Kensington,W8 6DN,51.498908,-0.199829
"Sainsbury's Local, 3, North End Crescent, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8TQ, United Kingdom",West Kensington,W14 8TQ,51.492107,-0.20719
"Hornton Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 7RW, United Kingdom",Kensington,W8 7RW,51.50135,-0.193678
"Wolfe House, 389, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.496087,-0.20717
"1, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.493973,-0.236465
"Wood Lane, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 7FB, United Kingdom",Shepherd's Bush,W12 7FB,51.508468,-0.224604
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495719,-0.206362
"Duke Street Hill, Bermondsey Village, The Borough, London Borough of Southwark, London, Greater London, England, SE1 2SW, United Kingdom",The Borough,SE1 2SW,51.505929,-0.086594
"Vauxhall Bus Station, Bridgefoot, Vauxhall, London Borough of Lambeth, London, Greater London, England, SW8 2FH, United Kingdom",Vauxhall,SW8 2FH,51.486136,-0.123577
"Design Museum, 224-238, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6AG, United Kingdom",Kensington,W8 6AG,51.498896,-0.199459
"The Henry Holland, 39, Duke Street, Mayfair, London, Greater London, England, W1U 1LE, United Kingdom",Mayfair,W1U 1LE,51.514706,-0.151595
"Hampstead Heath, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555379,-0.166121
"Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XJ, United Kingdom",West Kensington,W14 8XJ,51.496197,-0.208091
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NS, United Kingdom",Kensington,W14 8NS,51.497014,-0.204658
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496183,-0.206281
"Lupus Street, Pimlico, London, Greater London, England, SW1V 3EB, United Kingdom",Pimlico,SW1V 3EB,51.488405,-0.13731
"Al Enam Restaurant, St. Leonard's Road, London Borough of Ealing, London, Greater London, England, NW10 6SY, United Kingdom",NA,NW10 6SY,51.52618,-0.258204
"Windsor House, 42-50, Victoria Street, Westminster, Victoria, London, Greater London, England, SW1H 0TL, United Kingdom",Victoria,SW1H 0TL,51.497588,-0.135185
"Lollard Street, Ethelred Estate, Lambeth, London Borough of Lambeth, London, Greater London, England, SE11 6PX, United Kingdom",Lambeth,SE11 6PX,51.492527,-0.114257
"Orinoco Lane, Merton, London Borough of Merton, London, Greater London, England, SW19 7NL, United Kingdom",Merton,SW19 7NL,51.42118,-0.20706
"24, Ackmar Road, Parson's Green, Fulham, London Borough of Hammersmith and Fulham, London, Greater London, England, SW6 4AP, United Kingdom",Fulham,SW6 4AP,51.475242,-0.198691
"Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XJ, United Kingdom",West Kensington,W14 8XJ,51.49597,-0.207757
"Harleyford Road, Vauxhall, London Borough of Lambeth, London, Greater London, England, SW8 1SS, United Kingdom",Vauxhall,SW8 1SS,51.486028,-0.121825
"26, St Mary Abbots Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NU, United Kingdom",Kensington,W14 8NU,51.497991,-0.204111
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495789,-0.206569
"VauxWall East Climbing Centre, 1, Lollard Street, Ethelred Estate, Lambeth, London Borough of Lambeth, London, Greater London, England, SE11 6BD, United Kingdom",Lambeth,SE11 6BD,51.492255,-0.113684
"Ibberton House, 70, Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.498196,-0.20945
"Riverwalk, 157-161, Millbank, London, Greater London, England, SW1P 4RT, United Kingdom",Millbank,SW1P 4RT,51.489068,-0.128611
"HM Revenue and Customs, 20, Lower Thames Street, Cornhill, City of London, Greater London, England, EC3R 6EN, United Kingdom",NA,EC3R 6EN,51.509125,-0.083162
"London Diocesan House, 36, Causton Street, Millbank, London, Greater London, England, SW1P 4AT, United Kingdom",Millbank,SW1P 4AT,51.490953,-0.131978
"Riverwalk, 157-161, Millbank, London, Greater London, England, SW1P 4RT, United Kingdom",Millbank,SW1P 4RT,51.489141,-0.128429
"Ravenscourt Road, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UH, United Kingdom",Hammersmith,W6 0UH,51.494205,-0.236596
"Ornan Road, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4QD, United Kingdom",Belsize Park,NW3 4QD,51.551415,-0.168025
"Ivy Lodge, 122, Notting Hill Gate, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3QP, United Kingdom",Notting Hill,W11 3QP,51.508793,-0.198602
"Cafe Tarte, 270, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6ND, United Kingdom",Kensington,W8 6ND,51.498469,-0.200613
"MI6 - Secret Intelligence Service, 85, Albert Embankment, Vauxhall, London Borough of Lambeth, London, Greater London, England, SE1 7TP, United Kingdom",Vauxhall,SE1 7TP,51.487398,-0.123631
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495849,-0.206382
"419a, Harrow Road, Kensal Town, Queen's Park, London, Greater London, England, W10 4NE, United Kingdom",Kensal Town,W10 4NE,51.52563,-0.204424
